Date,ICSA
1990-05-08,363000.0
1990-05-09,363000.0
1990-05-10,354000.0
1990-05-11,354000.0
1990-05-14,354000.0
1990-05-15,354000.0
1990-05-16,354000.0
1990-05-17,355000.0
1990-05-18,355000.0
1990-05-21,355000.0
1990-05-22,355000.0
1990-05-23,355000.0
1990-05-24,353000.0
1990-05-25,353000.0
1990-05-29,353000.0
1990-05-30,353000.0
1990-05-31,359000.0
1990-06-01,359000.0
1990-06-04,359000.0
1990-06-05,359000.0
1990-06-06,359000.0
1990-06-07,368000.0
1990-06-08,368000.0
1990-06-11,368000.0
1990-06-12,368000.0
1990-06-13,368000.0
1990-06-14,359000.0
1990-06-15,359000.0
1990-06-18,359000.0
1990-06-19,359000.0
1990-06-20,359000.0
1990-06-21,359000.0
1990-06-22,359000.0
1990-06-25,359000.0
1990-06-26,359000.0
1990-06-27,359000.0
1990-06-28,362000.0
1990-06-29,362000.0
1990-07-02,362000.0
1990-07-03,362000.0
1990-07-05,364000.0
1990-07-06,364000.0
1990-07-09,364000.0
1990-07-10,364000.0
1990-07-11,364000.0
1990-07-12,362000.0
1990-07-13,362000.0
1990-07-16,362000.0
1990-07-17,362000.0
1990-07-18,362000.0
1990-07-19,367000.0
1990-07-20,367000.0
1990-07-23,367000.0
1990-07-24,367000.0
1990-07-25,367000.0
1990-07-26,370000.0
1990-07-27,370000.0
1990-07-30,370000.0
1990-07-31,370000.0
1990-08-01,370000.0
1990-08-02,369000.0
1990-08-03,369000.0
1990-08-06,369000.0
1990-08-07,369000.0
1990-08-08,369000.0
1990-08-09,369000.0
1990-08-10,369000.0
1990-08-13,369000.0
1990-08-14,369000.0
1990-08-15,369000.0
1990-08-16,381000.0
1990-08-17,381000.0
1990-08-20,381000.0
1990-08-21,381000.0
1990-08-22,381000.0
1990-08-23,393000.0
1990-08-24,393000.0
1990-08-27,393000.0
1990-08-28,393000.0
1990-08-29,393000.0
1990-08-30,394000.0
1990-08-31,394000.0
1990-09-04,394000.0
1990-09-05,394000.0
1990-09-06,392000.0
1990-09-07,392000.0
1990-09-10,392000.0
1990-09-11,392000.0
1990-09-12,392000.0
1990-09-13,390000.0
1990-09-14,390000.0
1990-09-17,390000.0
1990-09-18,390000.0
1990-09-19,390000.0
1990-09-20,395000.0
1990-09-21,395000.0
1990-09-24,395000.0
1990-09-25,395000.0
1990-09-26,395000.0
1990-09-27,389000.0
1990-09-28,389000.0
1990-10-01,389000.0
1990-10-02,389000.0
1990-10-03,389000.0
1990-10-04,404000.0
1990-10-05,404000.0
1990-10-08,404000.0
1990-10-09,404000.0
1990-10-10,404000.0
1990-10-11,404000.0
1990-10-12,404000.0
1990-10-15,404000.0
1990-10-16,404000.0
1990-10-17,404000.0
1990-10-18,422000.0
1990-10-19,422000.0
1990-10-22,422000.0
1990-10-23,422000.0
1990-10-24,422000.0
1990-10-25,435000.0
1990-10-26,435000.0
1990-10-29,435000.0
1990-10-30,435000.0
1990-10-31,435000.0
1990-11-01,440000.0
1990-11-02,440000.0
1990-11-05,440000.0
1990-11-06,440000.0
1990-11-07,440000.0
1990-11-08,430000.0
1990-11-09,430000.0
1990-11-12,430000.0
1990-11-13,430000.0
1990-11-14,430000.0
1990-11-15,448000.0
1990-11-16,448000.0
1990-11-19,448000.0
1990-11-20,448000.0
1990-11-21,448000.0
1990-11-23,448000.0
1990-11-26,448000.0
1990-11-27,448000.0
1990-11-28,448000.0
1990-11-29,462000.0
1990-11-30,462000.0
1990-12-03,462000.0
1990-12-04,462000.0
1990-12-05,462000.0
1990-12-06,451000.0
1990-12-07,451000.0
1990-12-10,451000.0
1990-12-11,451000.0
1990-12-12,451000.0
1990-12-13,449000.0
1990-12-14,449000.0
1990-12-17,449000.0
1990-12-18,449000.0
1990-12-19,449000.0
1990-12-20,447000.0
1990-12-21,447000.0
1990-12-24,447000.0
1990-12-26,447000.0
1990-12-27,474000.0
1990-12-28,474000.0
1990-12-31,474000.0
1991-01-02,474000.0
1991-01-03,454000.0
1991-01-04,454000.0
1991-01-07,454000.0
1991-01-08,454000.0
1991-01-09,454000.0
1991-01-10,415000.0
1991-01-11,415000.0
1991-01-14,415000.0
1991-01-15,415000.0
1991-01-16,415000.0
1991-01-17,437000.0
1991-01-18,437000.0
1991-01-21,437000.0
1991-01-22,437000.0
1991-01-23,437000.0
1991-01-24,445000.0
1991-01-25,445000.0
1991-01-28,445000.0
1991-01-29,445000.0
1991-01-30,445000.0
1991-01-31,462000.0
1991-02-01,462000.0
1991-02-04,462000.0
1991-02-05,462000.0
1991-02-06,462000.0
1991-02-07,483000.0
1991-02-08,483000.0
1991-02-11,483000.0
1991-02-12,483000.0
1991-02-13,483000.0
1991-02-14,480000.0
1991-02-15,480000.0
1991-02-19,480000.0
1991-02-20,480000.0
1991-02-21,474000.0
1991-02-22,474000.0
1991-02-25,474000.0
1991-02-26,474000.0
1991-02-27,474000.0
1991-02-28,499000.0
1991-03-01,499000.0
1991-03-04,499000.0
1991-03-05,499000.0
1991-03-06,499000.0
1991-03-07,488000.0
1991-03-08,488000.0
1991-03-11,488000.0
1991-03-12,488000.0
1991-03-13,488000.0
1991-03-14,499000.0
1991-03-15,499000.0
1991-03-18,499000.0
1991-03-19,499000.0
1991-03-20,499000.0
1991-03-21,498000.0
1991-03-22,498000.0
1991-03-25,498000.0
1991-03-26,498000.0
1991-03-27,498000.0
1991-03-28,509000.0
1991-04-01,509000.0
1991-04-02,509000.0
1991-04-03,509000.0
1991-04-04,499000.0
1991-04-05,499000.0
1991-04-08,499000.0
1991-04-09,499000.0
1991-04-10,499000.0
1991-04-11,452000.0
1991-04-12,452000.0
1991-04-15,452000.0
1991-04-16,452000.0
1991-04-17,452000.0
1991-04-18,477000.0
1991-04-19,477000.0
1991-04-22,477000.0
1991-04-23,477000.0
1991-04-24,477000.0
1991-04-25,478000.0
1991-04-26,478000.0
1991-04-29,478000.0
1991-04-30,478000.0
1991-05-01,478000.0
1991-05-02,462000.0
1991-05-03,462000.0
1991-05-06,462000.0
1991-05-07,462000.0
1991-05-08,462000.0
1991-05-09,451000.0
1991-05-10,451000.0
1991-05-13,451000.0
1991-05-14,451000.0
1991-05-15,451000.0
1991-05-16,446000.0
1991-05-17,446000.0
1991-05-20,446000.0
1991-05-21,446000.0
1991-05-22,446000.0
1991-05-23,448000.0
1991-05-24,448000.0
1991-05-28,448000.0
1991-05-29,448000.0
1991-05-30,443000.0
1991-05-31,443000.0
1991-06-03,443000.0
1991-06-04,443000.0
1991-06-05,443000.0
1991-06-06,432000.0
1991-06-07,432000.0
1991-06-10,432000.0
1991-06-11,432000.0
1991-06-12,432000.0
1991-06-13,441000.0
1991-06-14,441000.0
1991-06-17,441000.0
1991-06-18,441000.0
1991-06-19,441000.0
1991-06-20,429000.0
1991-06-21,429000.0
1991-06-24,429000.0
1991-06-25,429000.0
1991-06-26,429000.0
1991-06-27,423000.0
1991-06-28,423000.0
1991-07-01,423000.0
1991-07-02,423000.0
1991-07-03,423000.0
1991-07-05,423000.0
1991-07-08,423000.0
1991-07-09,423000.0
1991-07-10,423000.0
1991-07-11,422000.0
1991-07-12,422000.0
1991-07-15,422000.0
1991-07-16,422000.0
1991-07-17,422000.0
1991-07-18,420000.0
1991-07-19,420000.0
1991-07-22,420000.0
1991-07-23,420000.0
1991-07-24,420000.0
1991-07-25,408000.0
1991-07-26,408000.0
1991-07-29,408000.0
1991-07-30,408000.0
1991-07-31,408000.0
1991-08-01,423000.0
1991-08-02,423000.0
1991-08-05,423000.0
1991-08-06,423000.0
1991-08-07,423000.0
1991-08-08,438000.0
1991-08-09,438000.0
1991-08-12,438000.0
1991-08-13,438000.0
1991-08-14,438000.0
1991-08-15,437000.0
1991-08-16,437000.0
1991-08-19,437000.0
1991-08-20,437000.0
1991-08-21,437000.0
1991-08-22,433000.0
1991-08-23,433000.0
1991-08-26,433000.0
1991-08-27,433000.0
1991-08-28,433000.0
1991-08-29,425000.0
1991-08-30,425000.0
1991-09-03,425000.0
1991-09-04,425000.0
1991-09-05,425000.0
1991-09-06,425000.0
1991-09-09,425000.0
1991-09-10,425000.0
1991-09-11,425000.0
1991-09-12,424000.0
1991-09-13,424000.0
1991-09-16,424000.0
1991-09-17,424000.0
1991-09-18,424000.0
1991-09-19,418000.0
1991-09-20,418000.0
1991-09-23,418000.0
1991-09-24,418000.0
1991-09-25,418000.0
1991-09-26,419000.0
1991-09-27,419000.0
1991-09-30,419000.0
1991-10-01,419000.0
1991-10-02,419000.0
1991-10-03,437000.0
1991-10-04,437000.0
1991-10-07,437000.0
1991-10-08,437000.0
1991-10-09,437000.0
1991-10-10,424000.0
1991-10-11,424000.0
1991-10-14,424000.0
1991-10-15,424000.0
1991-10-16,424000.0
1991-10-17,425000.0
1991-10-18,425000.0
1991-10-21,425000.0
1991-10-22,425000.0
1991-10-23,425000.0
1991-10-24,419000.0
1991-10-25,419000.0
1991-10-28,419000.0
1991-10-29,419000.0
1991-10-30,419000.0
1991-10-31,423000.0
1991-11-01,423000.0
1991-11-04,423000.0
1991-11-05,423000.0
1991-11-06,423000.0
1991-11-07,447000.0
1991-11-08,447000.0
1991-11-11,447000.0
1991-11-12,447000.0
1991-11-13,447000.0
1991-11-14,453000.0
1991-11-15,453000.0
1991-11-18,453000.0
1991-11-19,453000.0
1991-11-20,453000.0
1991-11-21,439000.0
1991-11-22,439000.0
1991-11-25,439000.0
1991-11-26,439000.0
1991-11-27,439000.0
1991-11-29,439000.0
1991-12-02,439000.0
1991-12-03,439000.0
1991-12-04,439000.0
1991-12-05,444000.0
1991-12-06,444000.0
1991-12-09,444000.0
1991-12-10,444000.0
1991-12-11,444000.0
1991-12-12,475000.0
1991-12-13,475000.0
1991-12-16,475000.0
1991-12-17,475000.0
1991-12-18,475000.0
1991-12-19,475000.0
1991-12-20,475000.0
1991-12-23,475000.0
1991-12-24,475000.0
1991-12-26,436000.0
1991-12-27,436000.0
1991-12-30,436000.0
1991-12-31,436000.0
1992-01-02,441000.0
1992-01-03,441000.0
1992-01-06,441000.0
1992-01-07,441000.0
1992-01-08,441000.0
1992-01-09,432000.0
1992-01-10,432000.0
1992-01-13,432000.0
1992-01-14,432000.0
1992-01-15,432000.0
1992-01-16,440000.0
1992-01-17,440000.0
1992-01-20,440000.0
1992-01-21,440000.0
1992-01-22,440000.0
1992-01-23,443000.0
1992-01-24,443000.0
1992-01-27,443000.0
1992-01-28,443000.0
1992-01-29,443000.0
1992-01-30,441000.0
1992-01-31,441000.0
1992-02-03,441000.0
1992-02-04,441000.0
1992-02-05,441000.0
1992-02-06,440000.0
1992-02-07,440000.0
1992-02-10,440000.0
1992-02-11,440000.0
1992-02-12,440000.0
1992-02-13,445000.0
1992-02-14,445000.0
1992-02-18,445000.0
1992-02-19,445000.0
1992-02-20,446000.0
1992-02-21,446000.0
1992-02-24,446000.0
1992-02-25,446000.0
1992-02-26,446000.0
1992-02-27,436000.0
1992-02-28,436000.0
1992-03-02,436000.0
1992-03-03,436000.0
1992-03-04,436000.0
1992-03-05,444000.0
1992-03-06,444000.0
1992-03-09,444000.0
1992-03-10,444000.0
1992-03-11,444000.0
1992-03-12,421000.0
1992-03-13,421000.0
1992-03-16,421000.0
1992-03-17,421000.0
1992-03-18,421000.0
1992-03-19,437000.0
1992-03-20,437000.0
1992-03-23,437000.0
1992-03-24,437000.0
1992-03-25,437000.0
1992-03-26,440000.0
1992-03-27,440000.0
1992-03-30,440000.0
1992-03-31,440000.0
1992-04-01,440000.0
1992-04-02,420000.0
1992-04-03,420000.0
1992-04-06,420000.0
1992-04-07,420000.0
1992-04-08,420000.0
1992-04-09,412000.0
1992-04-10,412000.0
1992-04-13,412000.0
1992-04-14,412000.0
1992-04-15,412000.0
1992-04-16,413000.0
1992-04-20,413000.0
1992-04-21,413000.0
1992-04-22,413000.0
1992-04-23,424000.0
1992-04-24,424000.0
1992-04-27,424000.0
1992-04-28,424000.0
1992-04-29,424000.0
1992-04-30,424000.0
1992-05-01,424000.0
1992-05-04,424000.0
1992-05-05,424000.0
1992-05-06,424000.0
1992-05-07,431000.0
1992-05-08,431000.0
1992-05-11,431000.0
1992-05-12,431000.0
1992-05-13,431000.0
1992-05-14,417000.0
1992-05-15,417000.0
1992-05-18,417000.0
1992-05-19,417000.0
1992-05-20,417000.0
1992-05-21,414000.0
1992-05-22,414000.0
1992-05-26,414000.0
1992-05-27,414000.0
1992-05-28,414000.0
1992-05-29,414000.0
1992-06-01,414000.0
1992-06-02,414000.0
1992-06-03,414000.0
1992-06-04,411000.0
1992-06-05,411000.0
1992-06-08,411000.0
1992-06-09,411000.0
1992-06-10,411000.0
1992-06-11,416000.0
1992-06-12,416000.0
1992-06-15,416000.0
1992-06-16,416000.0
1992-06-17,416000.0
1992-06-18,420000.0
1992-06-19,420000.0
1992-06-22,420000.0
1992-06-23,420000.0
1992-06-24,420000.0
1992-06-25,419000.0
1992-06-26,419000.0
1992-06-29,419000.0
1992-06-30,419000.0
1992-07-01,419000.0
1992-07-02,420000.0
1992-07-06,420000.0
1992-07-07,420000.0
1992-07-08,420000.0
1992-07-09,407000.0
1992-07-10,407000.0
1992-07-13,407000.0
1992-07-14,407000.0
1992-07-15,407000.0
1992-07-16,408000.0
1992-07-17,408000.0
1992-07-20,408000.0
1992-07-21,408000.0
1992-07-22,408000.0
1992-07-23,392000.0
1992-07-24,392000.0
1992-07-27,392000.0
1992-07-28,392000.0
1992-07-29,392000.0
1992-07-30,564000.0
1992-07-31,564000.0
1992-08-03,564000.0
1992-08-04,564000.0
1992-08-05,564000.0
1992-08-06,423000.0
1992-08-07,423000.0
1992-08-10,423000.0
1992-08-11,423000.0
1992-08-12,423000.0
1992-08-13,406000.0
1992-08-14,406000.0
1992-08-17,406000.0
1992-08-18,406000.0
1992-08-19,406000.0
1992-08-20,401000.0
1992-08-21,401000.0
1992-08-24,401000.0
1992-08-25,401000.0
1992-08-26,401000.0
1992-08-27,398000.0
1992-08-28,398000.0
1992-08-31,398000.0
1992-09-01,398000.0
1992-09-02,398000.0
1992-09-03,408000.0
1992-09-04,408000.0
1992-09-08,408000.0
1992-09-09,408000.0
1992-09-10,416000.0
1992-09-11,416000.0
1992-09-14,416000.0
1992-09-15,416000.0
1992-09-16,416000.0
1992-09-17,416000.0
1992-09-18,416000.0
1992-09-21,416000.0
1992-09-22,416000.0
1992-09-23,416000.0
1992-09-24,427000.0
1992-09-25,427000.0
1992-09-28,427000.0
1992-09-29,427000.0
1992-09-30,427000.0
1992-10-01,409000.0
1992-10-02,409000.0
1992-10-05,409000.0
1992-10-06,409000.0
1992-10-07,409000.0
1992-10-08,398000.0
1992-10-09,398000.0
1992-10-12,398000.0
1992-10-13,398000.0
1992-10-14,398000.0
1992-10-15,374000.0
1992-10-16,374000.0
1992-10-19,374000.0
1992-10-20,374000.0
1992-10-21,374000.0
1992-10-22,385000.0
1992-10-23,385000.0
1992-10-26,385000.0
1992-10-27,385000.0
1992-10-28,385000.0
1992-10-29,367000.0
1992-10-30,367000.0
1992-11-02,367000.0
1992-11-03,367000.0
1992-11-04,367000.0
1992-11-05,365000.0
1992-11-06,365000.0
1992-11-09,365000.0
1992-11-10,365000.0
1992-11-11,365000.0
1992-11-12,374000.0
1992-11-13,374000.0
1992-11-16,374000.0
1992-11-17,374000.0
1992-11-18,374000.0
1992-11-19,377000.0
1992-11-20,377000.0
1992-11-23,377000.0
1992-11-24,377000.0
1992-11-25,377000.0
1992-11-27,377000.0
1992-11-30,377000.0
1992-12-01,377000.0
1992-12-02,377000.0
1992-12-03,341000.0
1992-12-04,341000.0
1992-12-07,341000.0
1992-12-08,341000.0
1992-12-09,341000.0
1992-12-10,350000.0
1992-12-11,350000.0
1992-12-14,350000.0
1992-12-15,350000.0
1992-12-16,350000.0
1992-12-17,359000.0
1992-12-18,359000.0
1992-12-21,359000.0
1992-12-22,359000.0
1992-12-23,359000.0
1992-12-24,334000.0
1992-12-28,334000.0
1992-12-29,334000.0
1992-12-30,334000.0
1992-12-31,313000.0
1993-01-04,313000.0
1993-01-05,313000.0
1993-01-06,313000.0
1993-01-07,341000.0
1993-01-08,341000.0
1993-01-11,341000.0
1993-01-12,341000.0
1993-01-13,341000.0
1993-01-14,354000.0
1993-01-15,354000.0
1993-01-18,354000.0
1993-01-19,354000.0
1993-01-20,354000.0
1993-01-21,352000.0
1993-01-22,352000.0
1993-01-25,352000.0
1993-01-26,352000.0
1993-01-27,352000.0
1993-01-28,341000.0
1993-01-29,341000.0
1993-02-01,341000.0
1993-02-02,341000.0
1993-02-03,341000.0
1993-02-04,340000.0
1993-02-05,340000.0
1993-02-08,340000.0
1993-02-09,340000.0
1993-02-10,340000.0
1993-02-11,319000.0
1993-02-12,319000.0
1993-02-16,319000.0
1993-02-17,319000.0
1993-02-18,321000.0
1993-02-19,321000.0
1993-02-22,321000.0
1993-02-23,321000.0
1993-02-24,321000.0
1993-02-25,351000.0
1993-02-26,351000.0
1993-03-01,351000.0
1993-03-02,351000.0
1993-03-03,351000.0
1993-03-04,362000.0
1993-03-05,362000.0
1993-03-08,362000.0
1993-03-09,362000.0
1993-03-10,362000.0
1993-03-11,354000.0
1993-03-12,354000.0
1993-03-15,354000.0
1993-03-16,354000.0
1993-03-17,354000.0
1993-03-18,346000.0
1993-03-19,346000.0
1993-03-22,346000.0
1993-03-23,346000.0
1993-03-24,346000.0
1993-03-25,338000.0
1993-03-26,338000.0
1993-03-29,338000.0
1993-03-30,338000.0
1993-03-31,338000.0
1993-04-01,366000.0
1993-04-02,366000.0
1993-04-05,366000.0
1993-04-06,366000.0
1993-04-07,366000.0
1993-04-08,365000.0
1993-04-12,365000.0
1993-04-13,365000.0
1993-04-14,365000.0
1993-04-15,353000.0
1993-04-16,353000.0
1993-04-19,353000.0
1993-04-20,353000.0
1993-04-21,353000.0
1993-04-22,351000.0
1993-04-23,351000.0
1993-04-26,351000.0
1993-04-27,351000.0
1993-04-28,351000.0
1993-04-29,350000.0
1993-04-30,350000.0
1993-05-03,350000.0
1993-05-04,350000.0
1993-05-05,350000.0
1993-05-06,343000.0
1993-05-07,343000.0
1993-05-10,343000.0
1993-05-11,343000.0
1993-05-12,343000.0
1993-05-13,339000.0
1993-05-14,339000.0
1993-05-17,339000.0
1993-05-18,339000.0
1993-05-19,339000.0
1993-05-20,345000.0
1993-05-21,345000.0
1993-05-24,345000.0
1993-05-25,345000.0
1993-05-26,345000.0
1993-05-27,342000.0
1993-05-28,342000.0
1993-06-01,342000.0
1993-06-02,342000.0
1993-06-03,349000.0
1993-06-04,349000.0
1993-06-07,349000.0
1993-06-08,349000.0
1993-06-09,349000.0
1993-06-10,343000.0
1993-06-11,343000.0
1993-06-14,343000.0
1993-06-15,343000.0
1993-06-16,343000.0
1993-06-17,343000.0
1993-06-18,343000.0
1993-06-21,343000.0
1993-06-22,343000.0
1993-06-23,343000.0
1993-06-24,345000.0
1993-06-25,345000.0
1993-06-28,345000.0
1993-06-29,345000.0
1993-06-30,345000.0
1993-07-01,340000.0
1993-07-02,340000.0
1993-07-06,340000.0
1993-07-07,340000.0
1993-07-08,334000.0
1993-07-09,334000.0
1993-07-12,334000.0
1993-07-13,334000.0
1993-07-14,334000.0
1993-07-15,314000.0
1993-07-16,314000.0
1993-07-19,314000.0
1993-07-20,314000.0
1993-07-21,314000.0
1993-07-22,335000.0
1993-07-23,335000.0
1993-07-26,335000.0
1993-07-27,335000.0
1993-07-28,335000.0
1993-07-29,415000.0
1993-07-30,415000.0
1993-08-02,415000.0
1993-08-03,415000.0
1993-08-04,415000.0
1993-08-05,356000.0
1993-08-06,356000.0
1993-08-09,356000.0
1993-08-10,356000.0
1993-08-11,356000.0
1993-08-12,346000.0
1993-08-13,346000.0
1993-08-16,346000.0
1993-08-17,346000.0
1993-08-18,346000.0
1993-08-19,339000.0
1993-08-20,339000.0
1993-08-23,339000.0
1993-08-24,339000.0
1993-08-25,339000.0
1993-08-26,342000.0
1993-08-27,342000.0
1993-08-30,342000.0
1993-08-31,342000.0
1993-09-01,342000.0
1993-09-02,337000.0
1993-09-03,337000.0
1993-09-07,337000.0
1993-09-08,337000.0
1993-09-09,334000.0
1993-09-10,334000.0
1993-09-13,334000.0
1993-09-14,334000.0
1993-09-15,334000.0
1993-09-16,333000.0
1993-09-17,333000.0
1993-09-20,333000.0
1993-09-21,333000.0
1993-09-22,333000.0
1993-09-23,346000.0
1993-09-24,346000.0
1993-09-27,346000.0
1993-09-28,346000.0
1993-09-29,346000.0
1993-09-30,343000.0
1993-10-01,343000.0
1993-10-04,343000.0
1993-10-05,343000.0
1993-10-06,343000.0
1993-10-07,333000.0
1993-10-08,333000.0
1993-10-11,333000.0
1993-10-12,333000.0
1993-10-13,333000.0
1993-10-14,355000.0
1993-10-15,355000.0
1993-10-18,355000.0
1993-10-19,355000.0
1993-10-20,355000.0
1993-10-21,359000.0
1993-10-22,359000.0
1993-10-25,359000.0
1993-10-26,359000.0
1993-10-27,359000.0
1993-10-28,354000.0
1993-10-29,354000.0
1993-11-01,354000.0
1993-11-02,354000.0
1993-11-03,354000.0
1993-11-04,348000.0
1993-11-05,348000.0
1993-11-08,348000.0
1993-11-09,348000.0
1993-11-10,348000.0
1993-11-11,350000.0
1993-11-12,350000.0
1993-11-15,350000.0
1993-11-16,350000.0
1993-11-17,350000.0
1993-11-18,341000.0
1993-11-19,341000.0
1993-11-22,341000.0
1993-11-23,341000.0
1993-11-24,341000.0
1993-11-26,341000.0
1993-11-29,341000.0
1993-11-30,341000.0
1993-12-01,341000.0
1993-12-02,337000.0
1993-12-03,337000.0
1993-12-06,337000.0
1993-12-07,337000.0
1993-12-08,337000.0
1993-12-09,337000.0
1993-12-10,337000.0
1993-12-13,337000.0
1993-12-14,337000.0
1993-12-15,337000.0
1993-12-16,334000.0
1993-12-17,334000.0
1993-12-20,334000.0
1993-12-21,334000.0
1993-12-22,334000.0
1993-12-23,331000.0
1993-12-27,331000.0
1993-12-28,331000.0
1993-12-29,331000.0
1993-12-30,290000.0
1993-12-31,290000.0
1994-01-03,290000.0
1994-01-04,290000.0
1994-01-05,290000.0
1994-01-06,341000.0
1994-01-07,341000.0
1994-01-10,341000.0
1994-01-11,341000.0
1994-01-12,341000.0
1994-01-13,343000.0
1994-01-14,343000.0
1994-01-17,343000.0
1994-01-18,343000.0
1994-01-19,343000.0
1994-01-20,355000.0
1994-01-21,355000.0
1994-01-24,355000.0
1994-01-25,355000.0
1994-01-26,355000.0
1994-01-27,351000.0
1994-01-28,351000.0
1994-01-31,351000.0
1994-02-01,351000.0
1994-02-02,351000.0
1994-02-03,406000.0
1994-02-04,406000.0
1994-02-07,406000.0
1994-02-08,406000.0
1994-02-09,406000.0
1994-02-10,361000.0
1994-02-11,361000.0
1994-02-14,361000.0
1994-02-15,361000.0
1994-02-16,361000.0
1994-02-17,354000.0
1994-02-18,354000.0
1994-02-22,354000.0
1994-02-23,354000.0
1994-02-24,352000.0
1994-02-25,352000.0
1994-02-28,352000.0
1994-03-01,352000.0
1994-03-02,352000.0
1994-03-03,327000.0
1994-03-04,327000.0
1994-03-07,327000.0
1994-03-08,327000.0
1994-03-09,327000.0
1994-03-10,348000.0
1994-03-11,348000.0
1994-03-14,348000.0
1994-03-15,348000.0
1994-03-16,348000.0
1994-03-17,341000.0
1994-03-18,341000.0
1994-03-21,341000.0
1994-03-22,341000.0
1994-03-23,341000.0
1994-03-24,332000.0
1994-03-25,332000.0
1994-03-28,332000.0
1994-03-29,332000.0
1994-03-30,332000.0
1994-03-31,322000.0
1994-04-04,322000.0
1994-04-05,322000.0
1994-04-06,322000.0
1994-04-07,342000.0
1994-04-08,342000.0
1994-04-11,342000.0
1994-04-12,342000.0
1994-04-13,342000.0
1994-04-14,349000.0
1994-04-15,349000.0
1994-04-18,349000.0
1994-04-19,349000.0
1994-04-20,349000.0
1994-04-21,354000.0
1994-04-22,354000.0
1994-04-25,354000.0
1994-04-26,354000.0
1994-04-28,331000.0
1994-04-29,331000.0
1994-05-02,331000.0
1994-05-03,331000.0
1994-05-04,331000.0
1994-05-05,344000.0
1994-05-06,344000.0
1994-05-09,344000.0
1994-05-10,344000.0
1994-05-11,344000.0
1994-05-12,371000.0
1994-05-13,371000.0
1994-05-16,371000.0
1994-05-17,371000.0
1994-05-18,371000.0
1994-05-19,360000.0
1994-05-20,360000.0
1994-05-23,360000.0
1994-05-24,360000.0
1994-05-25,360000.0
1994-05-26,357000.0
1994-05-27,357000.0
1994-05-31,357000.0
1994-06-01,357000.0
1994-06-02,348000.0
1994-06-03,348000.0
1994-06-06,348000.0
1994-06-07,348000.0
1994-06-08,348000.0
1994-06-09,345000.0
1994-06-10,345000.0
1994-06-13,345000.0
1994-06-14,345000.0
1994-06-15,345000.0
1994-06-16,338000.0
1994-06-17,338000.0
1994-06-20,338000.0
1994-06-21,338000.0
1994-06-22,338000.0
1994-06-23,336000.0
1994-06-24,336000.0
1994-06-27,336000.0
1994-06-28,336000.0
1994-06-29,336000.0
1994-06-30,341000.0
1994-07-01,341000.0
1994-07-05,341000.0
1994-07-06,341000.0
1994-07-07,334000.0
1994-07-08,334000.0
1994-07-11,334000.0
1994-07-12,334000.0
1994-07-13,334000.0
1994-07-14,341000.0
1994-07-15,341000.0
1994-07-18,341000.0
1994-07-19,341000.0
1994-07-20,341000.0
1994-07-21,359000.0
1994-07-22,359000.0
1994-07-25,359000.0
1994-07-26,359000.0
1994-07-27,359000.0
1994-07-28,345000.0
1994-07-29,345000.0
1994-08-01,345000.0
1994-08-02,345000.0
1994-08-03,345000.0
1994-08-04,332000.0
1994-08-05,332000.0
1994-08-08,332000.0
1994-08-09,332000.0
1994-08-10,332000.0
1994-08-11,338000.0
1994-08-12,338000.0
1994-08-15,338000.0
1994-08-16,338000.0
1994-08-17,338000.0
1994-08-18,335000.0
1994-08-19,335000.0
1994-08-22,335000.0
1994-08-23,335000.0
1994-08-24,335000.0
1994-08-25,331000.0
1994-08-26,331000.0
1994-08-29,331000.0
1994-08-30,331000.0
1994-08-31,331000.0
1994-09-01,341000.0
1994-09-02,341000.0
1994-09-06,341000.0
1994-09-07,341000.0
1994-09-08,339000.0
1994-09-09,339000.0
1994-09-12,339000.0
1994-09-13,339000.0
1994-09-14,339000.0
1994-09-15,331000.0
1994-09-16,331000.0
1994-09-19,331000.0
1994-09-20,331000.0
1994-09-21,331000.0
1994-09-22,326000.0
1994-09-23,326000.0
1994-09-26,326000.0
1994-09-27,326000.0
1994-09-28,326000.0
1994-09-29,325000.0
1994-09-30,325000.0
1994-10-03,325000.0
1994-10-04,325000.0
1994-10-05,325000.0
1994-10-06,330000.0
1994-10-07,330000.0
1994-10-10,330000.0
1994-10-11,330000.0
1994-10-12,330000.0
1994-10-13,341000.0
1994-10-14,341000.0
1994-10-17,341000.0
1994-10-18,341000.0
1994-10-19,341000.0
1994-10-20,335000.0
1994-10-21,335000.0
1994-10-24,335000.0
1994-10-25,335000.0
1994-10-26,335000.0
1994-10-27,330000.0
1994-10-28,330000.0
1994-10-31,330000.0
1994-11-01,330000.0
1994-11-02,330000.0
1994-11-03,331000.0
1994-11-04,331000.0
1994-11-07,331000.0
1994-11-08,331000.0
1994-11-09,331000.0
1994-11-10,328000.0
1994-11-11,328000.0
1994-11-14,328000.0
1994-11-15,328000.0
1994-11-16,328000.0
1994-11-17,329000.0
1994-11-18,329000.0
1994-11-21,329000.0
1994-11-22,329000.0
1994-11-23,329000.0
1994-11-25,329000.0
1994-11-28,329000.0
1994-11-29,329000.0
1994-11-30,329000.0
1994-12-01,329000.0
1994-12-02,329000.0
1994-12-05,329000.0
1994-12-06,329000.0
1994-12-07,329000.0
1994-12-08,324000.0
1994-12-09,324000.0
1994-12-12,324000.0
1994-12-13,324000.0
1994-12-14,324000.0
